datetimeUtc,co,no,no2,o3,pm10,relativehumidity,temperature,wind_speed
2026-01-04T14:00:00Z,0.895,7.57,27.38,22.81,178.9,15.51,11.04,0.58
2026-01-04T14:15:00Z,0.869,7.29,26.34,20.45,178.9,15.52,11.03,0.35
2026-01-04T14:30:00Z,0.86,7.15,27.6,18.67,178.9,15.52,10.94,0.35
2026-01-04T14:45:00Z,0.863,8.31,28.03,20.32,178.9,15.52,10.83,0.55
2026-01-04T15:00:00Z,0.819,8.4,25.69,20.01,178.9,15.52,10.86,0.36
2026-01-04T15:15:00Z,0.796,8.17,26.95,21.29,178.9,15.52,10.74,0.19
2026-01-04T15:30:00Z,0.787,9.11,27.91,17.65,178.9,15.52,10.67,0.46
2026-01-04T15:45:00Z,0.826,6.57,24.14,19.61,178.3,15.52,10.69,0.51
2026-01-04T16:00:00Z,0.84,6.49,25.95,19.86,125.3,15.52,10.59,0.34
2026-01-04T17:15:00Z,0.772,6.86,25.2,19.88,125.3,15.52,10.43,0.29
2026-01-04T17:30:00Z,0.769,5.25,28.22,18.08,125.3,15.52,10.53,0.36
2026-01-04T17:45:00Z,0.65,5.24,25.04,19.59,124.7,15.52,10.66,0.3
2026-01-04T18:00:00Z,0.656,6.25,27.27,18.85,95.9,15.52,10.71,0.58
2026-01-04T19:15:00Z,1.027,9.89,28.8,26.65,95.9,15.52,10.36,0.63
2026-01-04T19:30:00Z,0.937,4.03,19.97,22.46,95.9,15.52,10.01,0.58
2026-01-04T19:45:00Z,0.655,6.48,26.12,30.74,95.7,15.52,9.72,0.48
2026-01-04T20:00:00Z,0.699,3.5,21.88,28.75,79.8,15.52,9.56,0.48
2026-01-04T20:30:00Z,0.699,5.42,22.48,25.71,79.8,15.52,9.16,0.25
2026-01-04T20:45:00Z,0.686,6.4,29.03,24.77,79.8,15.52,9.01,0.29
2026-01-04T21:00:00Z,0.685,4.7,25.31,27.47,79.8,15.53,9.0,0.39
2026-01-04T21:15:00Z,0.673,9.55,30.05,26.95,79.8,15.53,8.96,0.47
2026-01-04T21:45:00Z,0.759,8.83,26.46,31.22,80.0,15.53,8.98,0.36
2026-01-04T22:00:00Z,0.765,6.74,22.21,30.71,94.9,15.53,9.07,0.27
2026-01-04T22:15:00Z,0.733,5.22,23.85,24.41,94.9,15.53,9.23,0.33
2026-01-04T22:30:00Z,0.738,4.45,23.08,29.01,94.9,15.53,9.3,0.3
2026-01-04T22:45:00Z,0.695,5.95,23.47,30.78,94.9,15.53,9.32,0.14
2026-01-04T23:00:00Z,0.718,6.21,19.4,22.87,94.9,15.52,9.27,0.36
2026-01-04T23:15:00Z,0.682,6.04,21.51,28.13,94.9,15.52,9.19,0.3
2026-01-04T23:30:00Z,0.722,7.83,24.16,23.07,94.9,15.52,9.19,0.21
2026-01-04T23:45:00Z,0.726,7.06,25.73,26.85,95.1,15.52,9.21,0.18
2026-01-05T00:00:00Z,0.713,5.57,26.7,29.01,114.5,15.52,9.25,0.31
2026-01-05T00:15:00Z,0.684,7.72,22.12,33.12,114.5,15.52,9.18,0.2
2026-01-05T00:30:00Z,0.657,4.47,25.45,27.89,114.5,15.52,9.18,0.21
2026-01-05T00:45:00Z,0.653,6.39,23.05,28.05,114.5,15.52,9.12,0.5
2026-01-05T01:00:00Z,0.679,6.78,21.2,28.71,114.5,15.52,9.06,0.5
2026-01-05T01:15:00Z,0.682,7.79,22.13,24.2,114.5,15.52,9.09,0.3
2026-01-05T01:30:00Z,0.593,6.44,23.48,27.34,114.5,15.52,9.13,0.18
2026-01-05T01:45:00Z,0.704,9.26,23.06,24.37,114.2,15.53,9.13,0.2
2026-01-05T02:00:00Z,0.778,7.96,23.76,28.03,89.7,15.53,9.2,0.27
2026-01-05T02:15:00Z,0.819,4.28,22.81,25.97,89.7,15.52,9.3,0.52
2026-01-05T02:30:00Z,0.756,7.66,24.74,27.47,89.7,15.52,9.28,0.52
2026-01-05T02:45:00Z,0.654,7.32,21.57,26.53,89.7,15.52,9.35,0.26
2026-01-05T03:00:00Z,0.659,9.12,25.03,29.68,89.7,15.52,9.57,0.31
2026-01-05T03:15:00Z,0.662,5.63,20.97,31.09,89.7,15.52,9.75,0.35
2026-01-05T03:45:00Z,0.767,7.43,21.56,29.28,90.0,15.52,10.03,0.71
2026-01-05T04:00:00Z,0.704,8.62,23.56,26.44,116.3,15.52,10.39,0.61
2026-01-05T04:15:00Z,0.656,7.51,25.63,29.06,116.3,15.52,10.8,0.33
2026-01-05T04:30:00Z,0.631,6.66,25.97,28.43,116.3,15.52,11.22,0.44
2026-01-05T04:45:00Z,0.623,6.12,25.26,25.63,116.3,15.52,11.65,0.62
2026-01-05T05:00:00Z,0.653,8.24,24.85,29.71,116.3,15.52,12.32,0.64
2026-01-05T05:15:00Z,0.736,9.29,28.24,28.29,116.3,15.51,12.2,0.86
2026-01-05T05:30:00Z,0.808,8.01,25.61,23.32,116.3,15.51,12.24,0.84
2026-01-05T05:45:00Z,0.856,6.74,21.93,19.55,116.5,15.51,12.72,0.58
2026-01-05T06:00:00Z,0.874,5.86,21.97,21.35,125.4,15.51,13.05,0.6
2026-01-05T06:15:00Z,0.843,10.47,26.33,22.21,125.4,15.51,13.14,0.64
2026-01-05T06:30:00Z,0.816,7.28,25.13,21.66,125.4,15.51,13.37,0.43
2026-01-05T06:45:00Z,0.725,6.52,25.72,20.55,125.4,40.89,13.96,0.44
2026-01-05T07:00:00Z,0.658,6.74,25.67,27.35,125.4,72.19,14.24,0.58
2026-01-05T07:15:00Z,0.606,8.1,26.16,28.47,125.4,98.71,14.3,0.43
2026-01-05T07:30:00Z,0.506,7.26,27.18,34.23,125.4,111.0,15.06,0.26
2026-01-05T07:45:00Z,0.733,5.38,26.79,34.52,126.1,111.0,15.07,0.35
2026-01-05T08:00:00Z,0.785,8.93,25.53,36.44,190.3,111.0,15.36,0.67
2026-01-05T08:30:00Z,0.731,5.77,29.87,31.82,190.3,111.0,15.6,1.05
2026-01-05T08:45:00Z,0.68,7.93,27.97,37.01,190.3,111.0,15.8,0.39
2026-01-05T09:00:00Z,0.679,5.44,29.02,32.13,190.3,111.0,16.13,0.46
2026-01-05T09:15:00Z,0.68,5.66,28.41,35.35,190.3,111.0,15.79,0.87
2026-01-05T09:30:00Z,0.705,7.56,26.98,27.98,190.3,111.0,15.89,0.71
2026-01-05T09:45:00Z,0.687,8.79,29.95,30.79,190.5,111.0,15.77,0.75
2026-01-05T10:00:00Z,0.694,5.47,26.18,39.97,208.0,111.0,15.61,0.99
2026-01-05T10:30:00Z,0.551,7.07,26.24,42.91,208.0,111.0,15.5,0.26
2026-01-05T10:45:00Z,0.564,6.89,28.43,37.55,208.0,111.0,15.36,0.64
2026-01-05T11:00:00Z,0.697,5.54,25.9,34.6,208.0,111.0,15.24,0.06
2026-01-05T11:15:00Z,0.762,7.09,29.42,27.85,208.0,39.31,14.86,0.16
2026-01-05T11:30:00Z,0.834,8.61,31.63,17.3,208.0,15.49,14.34,0.28
2026-01-05T11:45:00Z,1.011,6.62,25.94,18.69,208.3,15.5,13.83,0.17
2026-01-05T12:00:00Z,1.392,7.29,30.31,18.66,240.1,15.5,13.36,0.05
2026-01-05T12:15:00Z,1.503,5.96,27.13,17.97,240.1,15.5,13.04,0.18
2026-01-05T12:30:00Z,1.579,7.95,31.27,16.04,240.1,15.51,12.96,0.26
2026-01-05T12:45:00Z,1.614,6.81,32.31,20.53,240.1,15.51,12.77,0.14
2026-01-05T13:00:00Z,1.887,13.04,32.58,18.34,240.1,15.51,12.62,0.14
2026-01-05T13:15:00Z,1.968,6.94,31.75,19.8,240.1,15.51,12.65,0.28
2026-01-05T13:30:00Z,1.322,9.71,32.24,18.36,240.1,15.51,12.61,0.04
2026-01-05T13:45:00Z,1.543,6.8,28.58,20.25,240.3,15.51,12.36,0.09
2026-01-05T14:00:00Z,1.783,11.35,33.44,26.1,252.8,15.51,12.39,0.15
2026-01-05T14:15:00Z,1.825,15.23,41.34,21.82,252.8,15.51,12.36,0.15
2026-01-05T14:30:00Z,2.121,13.97,36.2,19.12,252.8,15.51,12.11,0.15
2026-01-05T14:45:00Z,2.129,13.9,37.42,20.37,252.8,15.51,11.97,0.21
2026-01-05T15:00:00Z,1.926,18.41,38.44,17.35,252.8,15.52,11.9,0.05
2026-01-05T15:15:00Z,2.016,17.02,38.6,20.74,252.8,15.52,11.88,0.14
2026-01-05T15:30:00Z,2.082,20.81,43.24,18.63,252.8,15.52,11.78,0.09
2026-01-05T15:45:00Z,2.329,18.03,38.88,21.46,252.9,15.52,11.69,0.16
2026-01-05T16:00:00Z,1.99,15.49,36.84,21.85,267.9,15.52,11.48,0.08
2026-01-05T16:15:00Z,1.961,17.0,36.93,18.89,267.9,15.52,11.37,0.15
2026-01-05T16:45:00Z,1.634,13.82,36.31,18.85,267.9,15.52,11.4,0.09
2026-01-05T17:00:00Z,1.24,12.43,38.0,20.05,267.9,15.52,11.28,0.17
2026-01-05T17:15:00Z,0.973,3.83,30.06,16.14,267.9,15.52,11.35,0.13
2026-01-05T17:30:00Z,0.841,6.72,30.14,19.35,267.9,15.52,11.24,0.08
2026-01-05T17:45:00Z,0.831,6.56,30.39,16.78,267.4,15.52,11.06,0.12
2026-01-05T18:00:00Z,0.721,6.77,26.75,18.06,223.8,15.52,11.02,0.13
2026-01-05T19:15:00Z,0.481,6.81,29.29,24.18,223.8,15.52,10.55,0.18
2026-01-05T19:30:00Z,0.313,6.59,27.65,25.51,223.8,15.52,10.56,0.18
2026-01-05T19:45:00Z,0.827,6.1,28.32,26.88,223.1,15.52,10.57,0.2
2026-01-05T20:00:00Z,0.865,6.52,27.85,27.37,157.5,15.52,10.36,0.25
2026-01-05T20:15:00Z,0.842,5.67,25.55,27.18,157.5,15.52,10.32,0.5
2026-01-05T20:30:00Z,0.814,8.96,31.19,29.48,157.5,15.52,10.29,0.2
2026-01-05T20:45:00Z,0.766,6.13,28.88,31.38,157.5,15.52,10.2,0.56
2026-01-05T21:00:00Z,0.724,8.07,31.28,36.36,157.5,15.52,10.09,0.34
2026-01-05T21:15:00Z,0.722,4.78,26.51,34.9,157.5,15.52,9.83,0.16
2026-01-05T21:30:00Z,0.695,7.41,23.84,29.95,157.5,15.53,9.63,0.14
2026-01-05T21:45:00Z,0.678,7.48,28.88,32.22,157.2,15.52,9.59,0.15
2026-01-05T22:00:00Z,0.655,8.9,24.19,34.1,128.5,15.53,9.57,0.17
2026-01-05T22:15:00Z,0.652,7.38,23.41,31.11,128.5,15.53,9.48,0.28
2026-01-05T22:30:00Z,0.624,5.82,24.93,35.39,128.5,15.53,9.56,0.43
2026-01-05T22:45:00Z,0.634,8.51,30.73,38.76,128.5,15.53,9.54,0.27
2026-01-05T23:00:00Z,0.668,7.45,27.39,39.42,128.5,15.53,9.35,0.22
2026-01-05T23:15:00Z,0.683,5.77,25.39,26.39,128.5,15.53,9.21,0.27
2026-01-05T23:30:00Z,0.728,10.18,32.21,21.73,128.5,15.53,9.12,0.04
2026-01-05T23:45:00Z,0.778,5.35,26.89,21.05,128.4,15.53,8.98,0.05
2026-01-06T00:00:00Z,0.807,8.38,25.1,20.26,115.0,15.53,8.93,0.14
2026-01-06T00:30:00Z,0.685,8.7,25.42,31.28,115.0,15.53,8.83,0.27
2026-01-06T00:45:00Z,0.641,6.67,25.9,26.71,115.0,15.53,8.69,0.3
2026-01-06T01:00:00Z,0.672,8.66,27.26,23.33,115.0,15.53,8.64,0.48
2026-01-06T01:15:00Z,0.65,13.31,30.91,18.76,115.0,15.53,8.75,0.25
2026-01-06T01:30:00Z,0.499,8.77,30.73,24.33,115.0,15.53,8.65,0.11
2026-01-06T01:45:00Z,0.811,8.36,27.26,22.79,115.2,15.53,8.61,0.22
2026-01-06T02:00:00Z,0.912,11.25,28.96,21.34,128.7,15.53,8.63,0.69
2026-01-06T02:15:00Z,0.963,10.65,24.9,25.76,128.7,15.53,8.83,0.53
2026-01-06T02:30:00Z,1.018,12.76,29.33,23.75,128.7,15.53,9.02,0.51
2026-01-06T02:45:00Z,0.954,12.36,30.74,25.9,128.7,15.53,9.19,0.7
2026-01-06T03:00:00Z,0.728,10.89,31.06,27.43,128.7,15.53,9.05,1.03
2026-01-06T03:15:00Z,0.652,10.44,28.98,30.79,128.7,15.53,9.08,0.6
2026-01-06T03:30:00Z,0.608,9.8,32.29,36.41,128.7,15.53,9.2,0.56
2026-01-06T03:45:00Z,0.544,9.48,30.43,34.98,128.8,15.52,9.38,0.35
2026-01-06T04:00:00Z,0.521,9.53,30.07,33.47,133.1,15.52,9.5,0.5
2026-01-06T04:15:00Z,0.521,11.67,27.29,33.37,133.1,15.52,9.48,1.08
2026-01-06T04:45:00Z,0.474,9.32,30.0,36.24,133.1,15.52,9.59,0.65
2026-01-06T05:00:00Z,0.483,8.76,29.21,35.45,133.1,15.52,9.9,0.57
2026-01-06T05:15:00Z,0.436,8.69,32.73,33.47,133.1,15.52,10.11,0.61
2026-01-06T05:30:00Z,0.487,9.94,30.15,33.14,133.1,15.52,10.46,0.46
2026-01-06T05:45:00Z,0.499,11.71,29.2,28.19,133.1,15.52,10.65,0.3
2026-01-06T06:00:00Z,0.457,10.0,28.3,31.74,133.1,15.51,10.89,0.42
2026-01-06T06:15:00Z,0.079,8.67,30.53,31.2,133.1,15.51,11.11,0.99
2026-01-06T06:30:00Z,4.05,10.78,32.67,35.8,0.0,15.51,11.17,1.29
2026-01-06T06:45:00Z,1.277,11.93,30.62,41.52,0.0,15.51,11.5,0.95
2026-01-06T07:15:00Z,0.407,106.86,19.92,32.53,3.0,15.51,12.32,0.52
2026-01-06T07:30:00Z,0.179,26.85,32.58,42.41,273.7,15.51,12.51,0.43
2026-01-06T07:45:00Z,0.956,9.86,31.24,26.56,273.7,15.51,12.48,0.37
2026-01-06T08:00:00Z,1.051,9.53,32.16,37.69,273.7,15.5,12.34,0.59
2026-01-06T08:15:00Z,0.929,7.79,,,273.7,,,
2026-01-06T08:30:00Z,0.768,6.93,25.7,40.81,272.7,15.5,12.25,0.37
2026-01-06T08:45:00Z,0.771,9.49,29.96,36.72,272.7,15.5,11.91,0.67
2026-01-06T09:00:00Z,0.844,15.19,36.41,35.97,272.7,15.5,12.19,0.51
2026-01-06T09:15:00Z,0.93,13.38,33.8,32.3,272.6,15.51,12.17,0.36
2026-01-06T09:30:00Z,0.947,9.0,31.03,25.28,266.5,15.51,12.52,0.36
2026-01-06T10:00:00Z,0.905,6.87,33.3,20.7,266.5,15.51,12.51,0.32
2026-01-06T10:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T10:30:00Z,0.727,7.56,32.29,23.53,233.1,15.51,12.22,0.5
2026-01-06T10:45:00Z,0.667,10.01,29.72,35.8,233.1,15.51,12.13,0.28
2026-01-06T11:00:00Z,0.688,7.53,30.31,21.28,233.1,15.51,11.99,0.29
2026-01-06T11:30:00Z,0.822,7.93,31.2,19.24,256.8,15.51,11.12,0.14
2026-01-06T11:45:00Z,0.683,9.04,27.99,21.12,256.8,15.51,10.71,0.14
2026-01-06T12:00:00Z,0.61,6.37,28.15,20.04,256.8,15.51,10.38,0.4
2026-01-06T12:15:00Z,0.726,9.16,33.44,20.86,256.7,15.52,10.15,0.13
2026-01-06T12:30:00Z,0.798,8.58,30.88,19.73,246.1,15.52,9.96,0.14
2026-01-06T12:45:00Z,0.76,9.44,30.23,18.04,246.1,15.52,9.86,0.31
2026-01-06T13:00:00Z,0.687,5.55,27.27,27.42,246.1,15.52,9.86,0.17
2026-01-06T13:30:00Z,0.298,9.05,31.32,23.12,243.8,15.52,9.9,0.23
2026-01-06T13:45:00Z,0.969,10.6,32.37,28.72,243.8,15.52,9.82,0.37
2026-01-06T14:00:00Z,1.071,9.6,31.37,29.71,243.8,15.52,9.76,0.29
2026-01-06T14:15:00Z,1.139,11.32,35.61,24.89,243.6,15.52,9.7,0.42
2026-01-06T14:30:00Z,1.041,9.73,34.57,26.22,221.7,15.52,9.57,0.27
2026-01-06T14:45:00Z,0.946,6.12,27.87,25.56,221.7,15.52,9.54,0.21
2026-01-06T15:00:00Z,1.006,7.8,30.99,29.42,221.7,15.52,9.52,0.15
2026-01-06T15:15:00Z,0.995,8.38,31.08,27.13,221.7,15.52,9.52,0.23
2026-01-06T15:30:00Z,0.981,6.74,29.82,22.31,219.2,15.52,9.48,0.15
2026-01-06T15:45:00Z,0.953,11.72,30.87,25.52,219.2,15.52,9.53,0.17
2026-01-06T16:00:00Z,0.905,7.32,26.98,23.77,219.2,15.52,9.42,0.22
2026-01-06T16:15:00Z,0.841,7.38,25.97,20.92,219.1,15.52,9.47,0.4
2026-01-06T16:30:00Z,0.811,7.35,32.09,24.16,206.5,15.52,9.41,0.47
2026-01-06T16:45:00Z,0.792,7.94,27.62,23.39,206.5,15.52,9.3,0.29
2026-01-06T17:00:00Z,0.794,7.52,30.92,19.36,206.5,15.52,9.3,0.36
2026-01-06T17:15:00Z,0.802,7.65,27.41,17.44,206.3,15.52,9.37,0.39
2026-01-06T17:30:00Z,0.751,8.27,25.33,16.43,191.8,15.52,9.25,0.41
2026-01-06T17:45:00Z,0.719,7.78,25.77,21.25,191.8,15.52,9.16,0.27
2026-01-06T18:00:00Z,0.706,9.29,26.09,21.47,191.8,15.52,9.18,0.31
2026-01-06T19:45:00Z,0.686,4.31,27.07,22.08,183.1,15.52,8.68,0.81
2026-01-06T20:00:00Z,0.726,6.5,22.88,22.69,183.1,15.52,8.62,0.37
2026-01-06T20:30:00Z,0.722,7.22,28.85,18.15,176.2,15.53,8.65,0.33
2026-01-06T20:45:00Z,0.67,6.83,24.28,19.21,176.2,15.52,8.68,0.18
2026-01-06T21:00:00Z,0.642,6.17,24.85,25.25,176.2,15.53,8.59,0.29
2026-01-06T21:15:00Z,0.649,8.11,27.69,25.23,176.0,15.52,8.7,0.23
2026-01-06T21:30:00Z,0.626,5.88,27.24,25.35,156.5,15.52,8.63,0.96
2026-01-06T21:45:00Z,0.547,9.23,28.85,28.94,156.5,15.52,8.61,0.75
2026-01-06T22:00:00Z,0.426,5.72,26.19,20.41,156.5,15.53,8.68,0.27
2026-01-06T22:15:00Z,0.024,9.67,27.34,23.44,156.4,15.53,8.72,0.29
2026-01-06T22:30:00Z,0.0,7.02,28.75,19.67,143.6,15.53,8.8,0.6
2026-01-06T22:45:00Z,0.0,4.63,26.04,21.59,143.6,15.53,8.64,0.31
2026-01-06T23:00:00Z,0.0,7.19,25.19,22.5,143.6,15.52,8.59,0.26
2026-01-06T23:15:00Z,0.0,8.45,28.91,27.0,143.6,15.53,8.65,0.32
2026-01-06T23:30:00Z,0.0,8.19,22.26,32.98,148.8,15.53,8.64,0.19
2026-01-06T23:45:00Z,0.0,10.33,26.22,30.99,148.8,15.53,8.59,0.34
2026-01-07T00:00:00Z,0.0,8.4,25.31,40.88,148.8,15.53,8.58,0.28
2026-01-08T00:15:00Z,1.024,12.05,28.38,19.29,179.2,15.54,6.1,0.54
2026-01-08T00:30:00Z,0.952,7.41,28.52,18.31,142.2,15.54,6.08,0.84
2026-01-08T00:45:00Z,0.896,9.19,21.94,13.16,142.2,15.54,6.04,0.72
2026-01-08T01:00:00Z,0.807,7.22,22.23,17.62,142.2,15.54,5.99,0.33
2026-01-08T01:15:00Z,0.743,9.86,24.85,22.44,142.2,15.54,6.07,0.3
2026-01-08T01:30:00Z,0.645,7.66,26.03,18.82,142.2,15.54,5.98,0.41
2026-01-08T01:45:00Z,1.007,8.83,29.66,28.96,142.2,15.54,5.97,0.36
2026-01-08T02:00:00Z,1.07,8.49,26.18,30.22,142.2,15.54,6.08,0.4
2026-01-08T02:15:00Z,1.139,7.22,26.16,30.87,142.3,15.54,6.04,0.29
2026-01-08T02:30:00Z,1.098,7.14,23.46,31.24,144.9,15.54,6.13,0.51
2026-01-08T02:45:00Z,1.159,8.03,25.09,30.04,144.9,15.54,6.22,0.25
2026-01-08T03:00:00Z,1.159,8.11,26.02,26.91,144.9,15.54,6.41,0.48
2026-01-08T03:15:00Z,1.169,12.21,30.67,36.85,144.9,15.54,6.63,0.35
2026-01-08T03:30:00Z,1.135,8.61,23.38,37.16,144.9,15.53,6.9,0.28
2026-01-08T03:45:00Z,1.24,8.82,24.71,36.02,144.9,15.53,7.25,0.24
2026-01-08T04:00:00Z,1.247,8.84,24.22,32.33,144.9,15.53,7.39,0.84
2026-01-08T04:15:00Z,1.221,9.69,26.38,29.31,145.4,15.53,7.55,0.4
2026-01-08T04:30:00Z,1.265,8.05,27.63,27.56,192.3,15.53,8.19,0.35
2026-01-08T04:45:00Z,1.393,10.8,28.51,19.87,192.3,15.53,8.8,0.35
2026-01-08T05:00:00Z,1.465,8.99,23.63,17.4,192.3,15.53,9.26,0.69
2026-01-08T05:15:00Z,1.456,10.67,23.91,30.27,192.3,15.53,9.62,0.57
2026-01-08T05:30:00Z,1.227,5.14,22.46,34.84,192.3,15.53,10.29,0.43
2026-01-08T05:45:00Z,1.093,9.3,27.55,27.43,192.3,15.53,11.1,0.09
2026-01-08T06:00:00Z,1.167,9.14,28.15,27.88,192.3,15.52,11.59,0.55
2026-01-08T06:15:00Z,1.242,9.32,28.59,37.75,193.2,15.52,11.66,0.83
2026-01-08T06:30:00Z,1.276,10.48,29.69,33.31,271.5,15.52,11.82,0.69
2026-01-08T06:45:00Z,1.289,8.3,32.74,34.58,271.5,15.51,12.46,0.57
2026-01-08T07:00:00Z,1.28,9.35,29.68,35.99,271.5,15.51,13.03,0.41
2026-01-08T07:15:00Z,1.248,11.41,35.16,35.46,271.5,94.81,13.63,0.46
2026-01-08T07:30:00Z,1.023,6.68,29.91,23.58,271.5,111.0,13.9,0.41
2026-01-08T07:45:00Z,1.33,8.55,33.54,23.32,271.5,111.0,14.32,0.26
2026-01-08T08:00:00Z,1.452,7.35,36.35,24.59,271.5,111.0,14.49,0.51
2026-01-08T08:15:00Z,1.433,8.09,29.43,26.75,272.0,111.0,14.3,0.5
2026-01-08T08:30:00Z,1.435,7.04,32.92,38.73,312.6,111.0,14.71,0.41
2026-01-08T08:45:00Z,1.368,7.61,30.22,44.16,312.6,111.0,15.18,0.27
2026-01-08T09:00:00Z,1.338,7.58,32.95,31.15,312.6,111.0,15.31,0.53
2026-01-08T09:15:00Z,1.339,7.75,31.14,23.75,312.6,111.0,15.33,0.27
2026-01-08T09:30:00Z,1.343,10.15,32.21,19.16,312.6,111.0,15.65,0.1
2026-01-08T09:45:00Z,1.286,7.0,33.25,26.51,312.6,111.0,15.96,0.2
2026-01-08T10:00:00Z,1.188,9.03,32.16,23.23,312.6,111.0,15.69,0.44
2026-01-08T10:15:00Z,1.088,9.4,34.74,24.36,312.9,111.0,15.41,0.83
2026-01-08T10:30:00Z,0.982,7.9,31.18,24.59,343.6,111.0,15.1,0.38
2026-01-08T10:45:00Z,0.88,6.59,26.56,25.94,343.6,111.0,14.92,0.31
2026-01-08T11:15:00Z,0.771,7.12,32.88,27.28,343.6,111.0,14.6,0.16
2026-01-08T11:30:00Z,0.772,8.77,33.97,25.12,343.6,111.0,14.08,0.05
2026-01-08T11:45:00Z,0.816,8.22,35.3,27.03,343.6,111.0,13.28,0.04
2026-01-08T12:00:00Z,0.905,7.55,29.22,21.78,343.6,47.16,12.38,0.09
2026-01-08T12:15:00Z,0.986,9.09,29.3,25.35,343.4,15.51,11.73,0.08
2026-01-08T12:30:00Z,1.033,7.78,28.13,24.34,324.8,15.51,11.28,0.06
2026-01-08T12:45:00Z,1.059,9.56,33.22,20.13,324.8,15.51,10.78,0.08
2026-01-08T13:00:00Z,1.25,11.44,32.6,21.6,324.8,15.52,10.57,0.15
2026-01-08T13:15:00Z,1.084,9.32,35.34,33.1,324.8,15.52,10.52,0.09
2026-01-08T13:45:00Z,2.539,27.31,46.03,29.75,324.8,15.52,10.02,0.09
2026-01-08T14:00:00Z,2.577,24.95,44.84,34.7,324.8,15.52,9.82,0.09
2026-01-08T14:15:00Z,2.461,19.47,47.69,37.36,325.2,15.52,9.58,0.09
2026-01-08T14:30:00Z,2.489,19.89,43.87,29.71,366.2,15.52,9.51,0.09
2026-01-08T14:45:00Z,2.555,24.27,40.38,28.23,366.2,15.52,9.46,0.09
2026-01-08T15:00:00Z,2.954,26.99,49.35,24.56,366.2,15.53,9.29,0.08
2026-01-08T15:15:00Z,3.0,27.38,44.43,21.6,366.2,15.53,9.18,0.08
2026-01-08T15:30:00Z,2.856,24.72,42.47,22.5,366.2,15.53,9.19,0.07
2026-01-08T15:45:00Z,2.477,18.99,42.53,18.54,366.2,15.53,9.05,0.0
2026-01-08T16:00:00Z,2.095,12.99,34.31,19.67,366.2,15.53,8.94,0.06
2026-01-08T16:15:00Z,2.114,14.43,36.65,23.97,366.3,15.53,8.8,0.09
2026-01-08T16:30:00Z,2.391,27.47,47.92,22.39,371.0,15.53,8.8,0.07
2026-01-08T16:45:00Z,2.796,33.02,44.6,27.88,371.0,15.53,8.92,0.05
2026-01-08T17:00:00Z,2.515,30.67,45.83,18.84,371.0,15.53,8.94,0.06
2026-01-08T17:15:00Z,2.176,22.48,43.52,24.36,371.0,15.53,8.89,0.13
2026-01-08T17:30:00Z,1.791,19.97,42.3,16.89,371.0,15.53,8.92,0.56
2026-01-08T17:45:00Z,1.189,16.65,36.63,16.54,371.0,15.53,8.76,0.81
2026-01-08T18:00:00Z,0.975,13.51,35.55,23.53,371.0,15.53,8.61,0.6
2026-01-08T19:15:00Z,0.631,25.64,44.87,28.02,335.8,15.53,8.07,0.36
2026-01-08T19:30:00Z,0.448,18.91,37.05,17.3,335.8,15.53,8.09,0.51
2026-01-08T20:00:00Z,1.409,14.28,34.59,20.28,335.8,15.53,8.06,0.74
2026-01-08T20:30:00Z,1.475,16.92,35.81,23.58,272.3,15.53,7.8,0.73
2026-01-08T20:45:00Z,1.499,10.64,31.85,19.18,272.3,15.53,7.74,0.68
2026-01-08T21:00:00Z,1.462,12.56,34.42,20.4,272.3,15.54,7.58,0.82
2026-01-08T21:15:00Z,1.454,10.77,32.07,24.49,272.3,15.53,7.48,1.02
2026-01-08T21:30:00Z,1.46,13.97,31.2,22.48,272.3,15.54,7.36,0.9
2026-01-08T21:45:00Z,1.448,11.88,34.96,18.94,272.3,15.54,7.32,0.81
2026-01-08T22:00:00Z,1.456,13.63,33.79,22.68,272.3,15.54,7.26,0.76
2026-01-08T22:15:00Z,1.424,12.16,29.43,20.31,271.8,15.54,6.96,0.88
2026-01-08T22:30:00Z,1.379,10.1,34.23,24.24,231.7,15.54,6.8,0.42
2026-01-08T22:45:00Z,1.269,7.13,30.39,23.0,231.7,15.54,6.68,0.6
2026-01-08T23:00:00Z,1.165,10.64,29.89,24.83,231.7,15.54,6.46,0.72
2026-01-08T23:30:00Z,1.077,9.19,30.56,29.95,231.7,15.54,6.17,0.69
2026-01-08T23:45:00Z,1.058,10.23,28.47,32.27,231.7,15.54,6.25,0.61
2026-01-09T01:00:00Z,1.092,12.69,32.1,23.23,167.2,15.54,6.61,0.62
2026-01-09T01:15:00Z,1.094,12.58,28.9,24.86,167.2,15.54,6.76,0.26
2026-01-09T01:30:00Z,0.845,13.79,33.67,24.23,167.2,15.54,7.0,0.44
2026-01-09T01:45:00Z,1.385,16.26,34.48,28.23,167.2,15.54,7.12,1.0
2026-01-09T02:00:00Z,1.531,14.49,31.98,32.6,167.2,15.54,7.2,0.77
2026-01-09T02:15:00Z,1.496,13.78,29.2,27.19,167.4,15.54,7.22,0.89
2026-01-09T02:30:00Z,1.467,18.64,35.72,27.86,183.3,15.54,7.31,0.48
2026-01-09T02:45:00Z,1.492,16.38,39.12,23.11,183.3,15.54,7.45,0.24
2026-01-09T03:00:00Z,1.54,14.92,34.74,26.32,183.3,15.54,7.66,0.18
